image_name,steering_angle
2025-06-21_20-15-36-951901.png,0
2025-06-21_20-15-36-990905.png,0
2025-06-21_20-15-37-032919.png,0
2025-06-21_20-15-37-080176.png,0
2025-06-21_20-15-37-166732.png,0
2025-06-21_20-15-37-212735.png,0
2025-06-21_20-15-37-254923.png,0
2025-06-21_20-15-37-293402.png,0
2025-06-21_20-15-37-335816.png,0
2025-06-21_20-15-37-383197.png,0
2025-06-21_20-15-37-470307.png,0
2025-06-21_20-15-37-516312.png,0
2025-06-21_20-15-37-558485.png,0
2025-06-21_20-15-37-598030.png,0
2025-06-21_20-15-37-640380.png,0
2025-06-21_20-15-37-688050.png,0
2025-06-21_20-15-37-775541.png,0
2025-06-21_20-15-37-820548.png,0
2025-06-21_20-15-37-862253.png,0
2025-06-21_20-15-37-903240.png,0
2025-06-21_20-15-37-945245.png,0
2025-06-21_20-15-37-992521.png,0
2025-06-21_20-15-38-080647.png,0
2025-06-21_20-15-38-126159.png,0
2025-06-21_20-15-38-168176.png,0
2025-06-21_20-15-38-206537.png,0
2025-06-21_20-15-38-249089.png,0
2025-06-21_20-15-38-296141.png,0
2025-06-21_20-15-38-383370.png,0
2025-06-21_20-15-38-430374.png,0
2025-06-21_20-15-38-473389.png,0
2025-06-21_20-15-38-510682.png,0
2025-06-21_20-15-38-552456.png,0
2025-06-21_20-15-38-600201.png,0
2025-06-21_20-15-38-686731.png,0
2025-06-21_20-15-38-732737.png,0
2025-06-21_20-15-38-773757.png,0
2025-06-21_20-15-38-812874.png,0
2025-06-21_20-15-38-854195.png,0
2025-06-21_20-15-38-901694.png,0
2025-06-21_20-15-38-990823.png,0
2025-06-21_20-15-39-038826.png,0
2025-06-21_20-15-39-081173.png,0
2025-06-21_20-15-39-119363.png,0
2025-06-21_20-15-39-161938.png,0
2025-06-21_20-15-39-210039.png,0
2025-06-21_20-15-39-297027.png,0
2025-06-21_20-15-39-343031.png,0
2025-06-21_20-15-39-385276.png,0
2025-06-21_20-15-39-423304.png,0
2025-06-21_20-15-39-464817.png,0
2025-06-21_20-15-39-512219.png,0
2025-06-21_20-15-39-599228.png,0
2025-06-21_20-15-39-644232.png,0
2025-06-21_20-15-39-685378.png,0
2025-06-21_20-15-39-724995.png,0
2025-06-21_20-15-39-767528.png,0
2025-06-21_20-15-39-814426.png,0
2025-06-21_20-15-39-899854.png,0
2025-06-21_20-15-39-945859.png,0
2025-06-21_20-15-39-987862.png,0
2025-06-21_20-15-40-026866.png,0
2025-06-21_20-15-40-068723.png,0
2025-06-21_20-15-40-116272.png,0
2025-06-21_20-15-40-202761.png,0
2025-06-21_20-15-40-248767.png,0
2025-06-21_20-15-40-291452.png,0
2025-06-21_20-15-40-330473.png,0
2025-06-21_20-15-40-373291.png,0
2025-06-21_20-15-40-421837.png,0
2025-06-21_20-15-40-505891.png,0
2025-06-21_20-15-40-551896.png,0
2025-06-21_20-15-40-593898.png,0
2025-06-21_20-15-40-631903.png,0
2025-06-21_20-15-40-675418.png,0
2025-06-21_20-15-40-720422.png,0
2025-06-21_20-15-40-819432.png,0
2025-06-21_20-15-40-866436.png,0
2025-06-21_20-15-40-909440.png,0
2025-06-21_20-15-40-948444.png,0
2025-06-21_20-15-40-990740.png,0
2025-06-21_20-15-41-037934.png,0
2025-06-21_20-15-41-124935.png,0
2025-06-21_20-15-41-167979.png,0
2025-06-21_20-15-41-206883.png,0
2025-06-21_20-15-41-245866.png,0
2025-06-21_20-15-41-287672.png,0
2025-06-21_20-15-41-334316.png,0
2025-06-21_20-15-41-420893.png,0
2025-06-21_20-15-41-466897.png,0
2025-06-21_20-15-41-508923.png,0
2025-06-21_20-15-41-548138.png,0
2025-06-21_20-15-41-590405.png,0
2025-06-21_20-15-41-637440.png,0
2025-06-21_20-15-41-726662.png,0
2025-06-21_20-15-41-771665.png,0
2025-06-21_20-15-41-813687.png,0
2025-06-21_20-15-41-853690.png,0
2025-06-21_20-15-41-896050.png,0
2025-06-21_20-15-41-943105.png,0
2025-06-21_20-15-42-031513.png,0
2025-06-21_20-15-42-078518.png,0
2025-06-21_20-15-42-121504.png,0
2025-06-21_20-15-42-160437.png,0
2025-06-21_20-15-42-202831.png,0
2025-06-21_20-15-42-250274.png,0
2025-06-21_20-15-42-336807.png,0
2025-06-21_20-15-42-381810.png,0
2025-06-21_20-15-42-425665.png,0
2025-06-21_20-15-42-465668.png,0
2025-06-21_20-15-42-508000.png,0
2025-06-21_20-15-42-554197.png,0
2025-06-21_20-15-42-641755.png,-0.175
2025-06-21_20-15-42-687760.png,-0.175
2025-06-21_20-15-42-730778.png,-0.175
2025-06-21_20-15-42-769821.png,-0.175
2025-06-21_20-15-42-812284.png,-0.175
2025-06-21_20-15-42-859166.png,0
2025-06-21_20-15-42-945239.png,0
2025-06-21_20-15-42-992240.png,0
2025-06-21_20-15-43-033773.png,-0.175
2025-06-21_20-15-43-072779.png,-0.175
2025-06-21_20-15-43-115780.png,-0.175
2025-06-21_20-15-43-163526.png,-0.175
2025-06-21_20-15-43-250119.png,0
2025-06-21_20-15-43-298122.png,0
2025-06-21_20-15-43-340439.png,0
2025-06-21_20-15-43-380168.png,0
2025-06-21_20-15-43-421756.png,-0.175
2025-06-21_20-15-43-468533.png,-0.175
2025-06-21_20-15-43-557914.png,0
2025-06-21_20-15-43-605920.png,0
2025-06-21_20-15-43-646860.png,0
2025-06-21_20-15-43-684897.png,0
2025-06-21_20-15-43-727614.png,-0.175
2025-06-21_20-15-43-773828.png,-0.175
2025-06-21_20-15-43-861289.png,-0.175
2025-06-21_20-15-43-907294.png,0
2025-06-21_20-15-43-949848.png,0
2025-06-21_20-15-43-990805.png,0
2025-06-21_20-15-44-032756.png,0
2025-06-21_20-15-44-080301.png,-0.175
2025-06-21_20-15-44-165782.png,-0.175
2025-06-21_20-15-44-212787.png,-0.175
2025-06-21_20-15-44-254822.png,0
2025-06-21_20-15-44-294364.png,0
2025-06-21_20-15-44-336698.png,0
2025-06-21_20-15-44-382746.png,-0.175
2025-06-21_20-15-44-469716.png,-0.175
2025-06-21_20-15-44-518722.png,0
2025-06-21_20-15-44-559724.png,0
2025-06-21_20-15-44-600670.png,0
2025-06-21_20-15-44-643235.png,0
2025-06-21_20-15-44-689721.png,0
2025-06-21_20-15-44-775489.png,-0.175
2025-06-21_20-15-44-822491.png,-0.175
2025-06-21_20-15-44-863569.png,-0.175
2025-06-21_20-15-44-901814.png,-0.175
2025-06-21_20-15-44-944360.png,-0.175
2025-06-21_20-15-44-991895.png,-0.175
2025-06-21_20-15-45-077371.png,0
2025-06-21_20-15-45-122375.png,0
2025-06-21_20-15-45-165910.png,0
2025-06-21_20-15-45-204915.png,0
2025-06-21_20-15-45-247079.png,0
2025-06-21_20-15-45-294361.png,-0.175
2025-06-21_20-15-45-381370.png,-0.175
2025-06-21_20-15-45-428374.png,-0.175
2025-06-21_20-15-45-469421.png,-0.175
2025-06-21_20-15-45-508752.png,0
2025-06-21_20-15-45-550775.png,0
2025-06-21_20-15-45-596927.png,0
2025-06-21_20-15-45-697936.png,0
2025-06-21_20-15-45-744941.png,-0.175
2025-06-21_20-15-45-786945.png,-0.175
2025-06-21_20-15-45-826950.png,-0.175
2025-06-21_20-15-45-868955.png,-0.175
2025-06-21_20-15-45-916956.png,0
2025-06-21_20-15-46-010187.png,0
2025-06-21_20-15-46-054191.png,-0.175
2025-06-21_20-15-46-093060.png,-0.175
2025-06-21_20-15-46-131139.png,-0.175
2025-06-21_20-15-46-173711.png,-0.175
2025-06-21_20-15-46-221237.png,0
2025-06-21_20-15-46-309256.png,0
2025-06-21_20-15-46-354262.png,0
2025-06-21_20-15-46-394002.png,0
2025-06-21_20-15-46-430348.png,0
2025-06-21_20-15-46-472472.png,0
2025-06-21_20-15-46-518785.png,0
2025-06-21_20-15-46-609311.png,0
2025-06-21_20-15-46-656315.png,0
2025-06-21_20-15-46-696463.png,0
2025-06-21_20-15-46-735428.png,0
2025-06-21_20-15-46-777088.png,0
2025-06-21_20-15-46-824111.png,0
2025-06-21_20-15-46-915790.png,0
2025-06-21_20-15-46-962794.png,0.175
2025-06-21_20-15-47-003093.png,0.175
2025-06-21_20-15-47-042201.png,0
2025-06-21_20-15-47-083256.png,0
2025-06-21_20-15-47-130288.png,0
2025-06-21_20-15-47-215516.png,0
2025-06-21_20-15-47-261544.png,0
2025-06-21_20-15-47-305161.png,0
2025-06-21_20-15-47-343972.png,-0.175
2025-06-21_20-15-47-385276.png,-0.175
2025-06-21_20-15-47-433110.png,0
2025-06-21_20-15-47-524117.png,0
2025-06-21_20-15-47-569484.png,0
2025-06-21_20-15-47-612466.png,0
2025-06-21_20-15-47-652799.png,0
2025-06-21_20-15-47-694007.png,0
2025-06-21_20-15-47-740495.png,0
2025-06-21_20-15-47-832539.png,0
2025-06-21_20-15-47-878545.png,0
2025-06-21_20-15-47-920157.png,0
2025-06-21_20-15-47-960902.png,0
2025-06-21_20-15-48-002487.png,0
2025-06-21_20-15-48-049166.png,-0.175
2025-06-21_20-15-48-132482.png,0
2025-06-21_20-15-48-177483.png,0
2025-06-21_20-15-48-221488.png,0
2025-06-21_20-15-48-259492.png,0
2025-06-21_20-15-48-302496.png,0
2025-06-21_20-15-48-351501.png,0
2025-06-21_20-15-48-448510.png,0
2025-06-21_20-15-48-494516.png,0
2025-06-21_20-15-48-536517.png,0
2025-06-21_20-15-48-575521.png,0
2025-06-21_20-15-48-617361.png,0
2025-06-21_20-15-48-665277.png,0
2025-06-21_20-15-48-761286.png,0
2025-06-21_20-15-48-807293.png,0
2025-06-21_20-15-48-849327.png,0
2025-06-21_20-15-48-888198.png,0
2025-06-21_20-15-48-930062.png,0
2025-06-21_20-15-48-978256.png,0
2025-06-21_20-15-49-067409.png,0
2025-06-21_20-15-49-113441.png,0
2025-06-21_20-15-49-156270.png,0
2025-06-21_20-15-49-196203.png,0
2025-06-21_20-15-49-238630.png,0
2025-06-21_20-15-49-285803.png,0
2025-06-21_20-15-49-373116.png,0
2025-06-21_20-15-49-419101.png,0
2025-06-21_20-15-49-461299.png,0
2025-06-21_20-15-49-500139.png,0
2025-06-21_20-15-49-542724.png,0
2025-06-21_20-15-49-589414.png,0
2025-06-21_20-15-49-676214.png,0
2025-06-21_20-15-49-723219.png,0
2025-06-21_20-15-49-765940.png,-0.175
2025-06-21_20-15-49-804305.png,0
2025-06-21_20-15-49-846018.png,0
2025-06-21_20-15-49-893164.png,0
2025-06-21_20-15-49-981207.png,0
2025-06-21_20-15-50-027211.png,0
2025-06-21_20-15-50-069233.png,0
2025-06-21_20-15-50-107275.png,0
2025-06-21_20-15-50-149203.png,0
2025-06-21_20-15-50-195911.png,0.175
2025-06-21_20-15-50-282823.png,0
2025-06-21_20-15-50-328829.png,0
2025-06-21_20-15-50-370847.png,0
2025-06-21_20-15-50-409186.png,0
2025-06-21_20-15-50-450619.png,0
2025-06-21_20-15-50-497390.png,0
2025-06-21_20-15-50-583414.png,0
2025-06-21_20-15-50-631418.png,0
2025-06-21_20-15-50-673435.png,0
2025-06-21_20-15-50-712315.png,0
2025-06-21_20-15-50-755319.png,0.175
2025-06-21_20-15-50-802321.png,0.175
2025-06-21_20-15-50-889232.png,0
2025-06-21_20-15-50-934244.png,0
2025-06-21_20-15-50-976416.png,0
2025-06-21_20-15-51-015301.png,0
2025-06-21_20-15-51-057423.png,0
2025-06-21_20-15-51-105263.png,0
2025-06-21_20-15-51-191602.png,0
2025-06-21_20-15-51-238607.png,0
2025-06-21_20-15-51-280610.png,0
2025-06-21_20-15-51-319413.png,0
2025-06-21_20-15-51-362002.png,0
2025-06-21_20-15-51-409278.png,0
2025-06-21_20-15-51-498557.png,0
2025-06-21_20-15-51-544562.png,0
2025-06-21_20-15-51-585713.png,0
2025-06-21_20-15-51-625309.png,0
2025-06-21_20-15-51-667315.png,0
2025-06-21_20-15-51-713482.png,0
2025-06-21_20-15-51-803491.png,0
2025-06-21_20-15-51-849492.png,0
2025-06-21_20-15-51-891499.png,0
2025-06-21_20-15-51-930499.png,0
2025-06-21_20-15-51-974504.png,0
2025-06-21_20-15-52-022508.png,0
2025-06-21_20-15-52-112517.png,0
2025-06-21_20-15-52-157522.png,0
2025-06-21_20-15-52-199530.png,0
2025-06-21_20-15-52-237777.png,0
2025-06-21_20-15-52-280781.png,0
2025-06-21_20-15-52-327789.png,0
2025-06-21_20-15-52-422795.png,0
2025-06-21_20-15-52-467386.png,0
2025-06-21_20-15-52-510831.png,0
2025-06-21_20-15-52-549420.png,0
2025-06-21_20-15-52-590568.png,0
2025-06-21_20-15-52-636644.png,0
2025-06-21_20-15-52-724662.png,0
2025-06-21_20-15-52-770665.png,0
2025-06-21_20-15-52-813084.png,0
2025-06-21_20-15-52-852602.png,0
2025-06-21_20-15-52-895603.png,0
2025-06-21_20-15-52-942607.png,0
2025-06-21_20-15-53-030615.png,0
2025-06-21_20-15-53-077416.png,0
2025-06-21_20-15-53-118636.png,0
2025-06-21_20-15-53-156934.png,0
2025-06-21_20-15-53-199439.png,0
2025-06-21_20-15-53-245641.png,0
2025-06-21_20-15-53-329658.png,0
2025-06-21_20-15-53-376666.png,0
2025-06-21_20-15-53-419666.png,0
2025-06-21_20-15-53-457669.png,0
2025-06-21_20-15-53-500673.png,0
2025-06-21_20-15-53-549678.png,0
2025-06-21_20-15-53-641687.png,0
2025-06-21_20-15-53-687691.png,0
2025-06-21_20-15-53-729695.png,0
2025-06-21_20-15-53-769699.png,0
2025-06-21_20-15-53-813702.png,0
2025-06-21_20-15-53-861707.png,0
2025-06-21_20-15-53-948431.png,0
2025-06-21_20-15-53-993454.png,0
2025-06-21_20-15-54-034693.png,0
2025-06-21_20-15-54-073660.png,0
2025-06-21_20-15-54-115044.png,-0.175
2025-06-21_20-15-54-161700.png,-0.175
2025-06-21_20-15-54-251708.png,-0.175
2025-06-21_20-15-54-298548.png,0
2025-06-21_20-15-54-340976.png,0
2025-06-21_20-15-54-379039.png,0
2025-06-21_20-15-54-420809.png,0
2025-06-21_20-15-54-469297.png,0
2025-06-21_20-15-54-559144.png,0
2025-06-21_20-15-54-605434.png,0
2025-06-21_20-15-54-646585.png,0
2025-06-21_20-15-54-685589.png,0
2025-06-21_20-15-54-728592.png,0
2025-06-21_20-15-54-776596.png,0
2025-06-21_20-15-54-864604.png,0
2025-06-21_20-15-54-910643.png,0
2025-06-21_20-15-54-952356.png,0
2025-06-21_20-15-54-990499.png,0
2025-06-21_20-15-55-033504.png,0
2025-06-21_20-15-55-080508.png,0
2025-06-21_20-15-55-182517.png,0
2025-06-21_20-15-55-227521.png,0.175
2025-06-21_20-15-55-270602.png,0
2025-06-21_20-15-55-310581.png,0
2025-06-21_20-15-55-352807.png,0
2025-06-21_20-15-55-399677.png,0
2025-06-21_20-15-55-491689.png,0
2025-06-21_20-15-55-535708.png,0
2025-06-21_20-15-55-575658.png,0
2025-06-21_20-15-55-614089.png,0
2025-06-21_20-15-55-656239.png,0
2025-06-21_20-15-55-704243.png,0
2025-06-21_20-15-55-799253.png,0
2025-06-21_20-15-55-843714.png,0.175
2025-06-21_20-15-55-883761.png,0
2025-06-21_20-15-55-922762.png,0
2025-06-21_20-15-55-965766.png,0
2025-06-21_20-15-56-011770.png,0
2025-06-21_20-15-56-105779.png,0
2025-06-21_20-15-56-149705.png,0
2025-06-21_20-15-56-189604.png,0
2025-06-21_20-15-56-226703.png,0
2025-06-21_20-15-56-267727.png,0
2025-06-21_20-15-56-313911.png,0
2025-06-21_20-15-56-413920.png,0
2025-06-21_20-15-56-458924.png,0
2025-06-21_20-15-56-497930.png,0
2025-06-21_20-15-56-536752.png,0
2025-06-21_20-15-56-579744.png,0
2025-06-21_20-15-56-627196.png,0
2025-06-21_20-15-56-714201.png,0
2025-06-21_20-15-56-758206.png,0
2025-06-21_20-15-56-796697.png,0
2025-06-21_20-15-56-834153.png,0
2025-06-21_20-15-56-875526.png,0
2025-06-21_20-15-56-921987.png,0
2025-06-21_20-15-57-007506.png,0
2025-06-21_20-15-57-053510.png,0
2025-06-21_20-15-57-095530.png,0
2025-06-21_20-15-57-134800.png,0
2025-06-21_20-15-57-176747.png,0
2025-06-21_20-15-57-223087.png,0
2025-06-21_20-15-57-311094.png,0
2025-06-21_20-15-57-358100.png,0
2025-06-21_20-15-57-401116.png,0
2025-06-21_20-15-57-441203.png,0
2025-06-21_20-15-57-481249.png,0
2025-06-21_20-15-57-529056.png,0
2025-06-21_20-15-57-615434.png,0
2025-06-21_20-15-57-661440.png,0
2025-06-21_20-15-57-702457.png,0
2025-06-21_20-15-57-740906.png,0
2025-06-21_20-15-57-782733.png,0
2025-06-21_20-15-57-829511.png,0
2025-06-21_20-15-57-918299.png,0
2025-06-21_20-15-57-966301.png,0
2025-06-21_20-16-01-275772.png,0
2025-06-21_20-16-01-315206.png,0
2025-06-21_20-16-01-356630.png,0
2025-06-21_20-16-01-402885.png,0
2025-06-21_20-16-01-486908.png,0
2025-06-21_20-16-01-533931.png,0
2025-06-21_20-16-01-575430.png,0
2025-06-21_20-16-01-615531.png,0
2025-06-21_20-16-01-661215.png,0
2025-06-21_20-16-01-711579.png,0
2025-06-21_20-16-01-797082.png,0
2025-06-21_20-16-01-844086.png,0
2025-06-21_20-16-01-886201.png,0
2025-06-21_20-16-01-927254.png,0
2025-06-21_20-16-01-971295.png,0
2025-06-21_20-16-02-020571.png,0
2025-06-21_20-16-02-111068.png,0
2025-06-21_20-16-02-158086.png,0
2025-06-21_20-16-02-199461.png,0
2025-06-21_20-16-02-240109.png,0
2025-06-21_20-16-02-285846.png,0
2025-06-21_20-16-02-336168.png,0
2025-06-21_20-16-02-451178.png,0
2025-06-21_20-16-02-498182.png,0
2025-06-21_20-16-02-540187.png,0
2025-06-21_20-16-02-583302.png,0
2025-06-21_20-16-02-629194.png,0
2025-06-21_20-16-02-714202.png,0
2025-06-21_20-16-02-758206.png,0
2025-06-21_20-16-02-798930.png,0
2025-06-21_20-16-02-837881.png,0
2025-06-21_20-16-02-877505.png,0
2025-06-21_20-16-02-922235.png,0
2025-06-21_20-16-02-993242.png,0
2025-06-21_20-16-03-056248.png,0
2025-06-21_20-16-03-099251.png,0
2025-06-21_20-16-03-139255.png,0
2025-06-21_20-16-03-181258.png,0
2025-06-21_20-16-03-226535.png,0
2025-06-21_20-16-03-297522.png,0
2025-06-21_20-16-03-361183.png,0
2025-06-21_20-16-03-405410.png,0
2025-06-21_20-16-03-444554.png,0
2025-06-21_20-16-03-485845.png,0
2025-06-21_20-16-03-530358.png,0
2025-06-21_20-16-03-602566.png,0
2025-06-21_20-16-03-665734.png,0
2025-06-21_20-16-03-710620.png,0
2025-06-21_20-16-03-749772.png,0
2025-06-21_20-16-03-790428.png,0
2025-06-21_20-16-03-835406.png,0
2025-06-21_20-16-03-905894.png,0
2025-06-21_20-16-03-968165.png,0
2025-06-21_20-16-04-012608.png,0
2025-06-21_20-16-04-052961.png,0
2025-06-21_20-16-04-094963.png,0
2025-06-21_20-16-04-137978.png,0
2025-06-21_20-16-04-210144.png,0
2025-06-21_20-16-04-272646.png,0
2025-06-21_20-16-04-316682.png,0
2025-06-21_20-16-04-355642.png,0
2025-06-21_20-16-04-395718.png,0
2025-06-21_20-16-04-440629.png,0
2025-06-21_20-16-04-512222.png,0
2025-06-21_20-16-04-573226.png,0
2025-06-21_20-16-04-617571.png,0
2025-06-21_20-16-04-657212.png,0
2025-06-21_20-16-04-699669.png,0
2025-06-21_20-16-04-744696.png,0
2025-06-21_20-16-04-815263.png,0
2025-06-21_20-16-04-876268.png,0
2025-06-21_20-16-04-921275.png,0
2025-06-21_20-16-04-960628.png,0
2025-06-21_20-16-05-002629.png,0
2025-06-21_20-16-05-048634.png,0
2025-06-21_20-16-05-126642.png,0
2025-06-21_20-16-05-193646.png,0
2025-06-21_20-16-05-236652.png,0
2025-06-21_20-16-05-274666.png,0
2025-06-21_20-16-05-315685.png,0
2025-06-21_20-16-05-361384.png,0
2025-06-21_20-16-05-433390.png,0
2025-06-21_20-16-05-493395.png,0
2025-06-21_20-16-05-537542.png,0
2025-06-21_20-16-05-576559.png,0
2025-06-21_20-16-05-616752.png,0
2025-06-21_20-16-05-662735.png,0
2025-06-21_20-16-05-735400.png,0
2025-06-21_20-16-05-796406.png,0
2025-06-21_20-16-05-840575.png,0
2025-06-21_20-16-05-878639.png,0
2025-06-21_20-16-05-919373.png,0
2025-06-21_20-16-05-965203.png,0
2025-06-21_20-16-06-036590.png,0
2025-06-21_20-16-06-098597.png,0
2025-06-21_20-16-06-142614.png,0
2025-06-21_20-16-06-182561.png,0
2025-06-21_20-16-06-222731.png,0
2025-06-21_20-16-06-268662.png,0
2025-06-21_20-16-06-339341.png,0
2025-06-21_20-16-06-401619.png,0
2025-06-21_20-16-06-446623.png,0
2025-06-21_20-16-06-486116.png,0
2025-06-21_20-16-06-525569.png,0
2025-06-21_20-16-06-570817.png,-0.175
2025-06-21_20-16-06-641445.png,-0.175
2025-06-21_20-16-06-703674.png,0
2025-06-21_20-16-06-747678.png,0
2025-06-21_20-16-06-787569.png,0
2025-06-21_20-16-06-828823.png,0
2025-06-21_20-16-06-874163.png,0
2025-06-21_20-16-06-943530.png,0
2025-06-21_20-16-07-006537.png,0
2025-06-21_20-16-07-050566.png,0
2025-06-21_20-16-07-090573.png,0
2025-06-21_20-16-07-132574.png,0
2025-06-21_20-16-07-176892.png,0
2025-06-21_20-16-07-248245.png,0
2025-06-21_20-16-07-309921.png,0
2025-06-21_20-16-07-355924.png,0
2025-06-21_20-16-07-395170.png,0
2025-06-21_20-16-07-435173.png,-0.175
2025-06-21_20-16-07-479177.png,-0.175
2025-06-21_20-16-07-549227.png,-0.175
2025-06-21_20-16-07-609926.png,0
